current_gpa,target_gpa,ls0,ls1,ls2,ls3,w_Mathematics,w_Physics,w_Chemistry,w_Computer Science,w_English,y_Mathematics,y_Physics,y_Chemistry,y_Computer Science,y_English
4.888957927520376,5.039617675398548,0.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,3.0,1.837496790871206,3.0148794978877596,1.9206672796279325,2.9488836079204366,3.7215799161229106
6.261553348970223,6.770575415865394,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,1.0998416827906878,0.9596671542129476,4.740202718286138,2.328505876845959,4.82937428107013
8.32413108743582,8.39695077017664,1.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,2.0309150578107418,1.560832987412224,2.7040174498578375,4.847092028134666,0.8758994757686975
4.466356088251918,5.4204884272839875,0.0,0.0,1.0,0.0,0.0,5.0,0.0,3.0,4.0,1.1820974163007778,5.947589886019389,1.0889808317403018,4.0091580053299944,5.209801103310901
6.707790140006501,6.864551397875332,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,5.0,2.98544434650066,1.0750383342432013,2.0459433628916694,2.7941535047733126,5.910050564677231
8.436086313237974,9.47966593501258,0.0,0.0,1.0,0.0,2.0,4.0,3.0,3.0,1.0,3.200988050953394,5.357618300498022,4.610521232755589,4.226744695541564,1.9305607308195036
7.23172229110171,7.812743689088826,0.0,0.0,0.0,1.0,5.0,4.0,0.0,2.0,3.0,5.574724659453364,5.039108525137995,0.8653869920356309,3.1399963868249543,3.9942441990072464
8.292010266537849,9.319120494047407,0.0,1.0,0.0,0.0,0.0,5.0,5.0,5.0,3.0,1.1586177769956352,5.870519120629334,6.289268735880241,5.806815182138744,3.9978149914417527
6.046918631106323,6.5477781612668915,0.0,0.0,0.0,1.0,5.0,1.0,5.0,3.0,2.0,5.658659375644847,2.1601417146837076,6.165834521962671,4.122815372202171,2.809835979521175
5.371107260318812,6.167696630142082,0.0,0.0,1.0,0.0,3.0,1.0,3.0,4.0,5.0,3.924391162837955,2.2926490324046265,4.1097014560153164,5.145309128141047,6.563070425583671
5.243159487987999,5.336614274897547,0.0,0.0,0.0,1.0,4.0,0.0,4.0,4.0,2.0,4.572062894493297,0.9067305376195303,4.753018569830044,4.875395148577368,2.6291992566426865
9.154756679800482,10.284357951144763,0.0,0.0,0.0,1.0,4.0,2.0,4.0,1.0,4.0,5.186384659122661,3.728781133359422,4.923289727581441,1.839408258968991,5.367251737946469
4.87720744397747,5.331224541996646,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,2.0,2.0661747176557874,1.9047825495458768,1.3110819457365983,5.628774205052597,2.8467817001766327
8.146790469782312,8.742608976459037,0.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,3.83245050321512,1.895255605863597,2.8363303817672767,2.0895956886532567,1.021186162174956
4.170256850056389,5.0845781009481055,0.0,0.0,0.0,1.0,4.0,1.0,0.0,4.0,2.0,4.562719702933252,2.09271828583708,0.7625461840732164,5.050761911659327,3.105388938155436
7.208528208034378,7.3707889844898045,0.0,0.0,1.0,0.0,3.0,5.0,1.0,4.0,1.0,3.4898309553151714,5.2735482973104695,2.292953320689567,4.508177129510575,2.0906819645412758
7.172715596229851,7.583036988519523,1.0,0.0,0.0,0.0,5.0,4.0,4.0,4.0,5.0,5.964234364832658,5.119292855873259,5.076114217076511,5.188032621049251,5.207508496043458
4.482035107201112,4.633367277215462,1.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,3.0,2.8501620294852543,4.031654994837283,3.9475505981642858,2.142880256371991,3.794268574486252
6.07524929679756,7.05728206647182,0.0,1.0,0.0,0.0,5.0,4.0,4.0,3.0,0.0,5.883818950445473,5.044675029990422,5.185868507675726,4.238383322988007,1.2682136387012655
8.792777188049698,9.538585961415398,0.0,0.0,0.0,1.0,5.0,3.0,3.0,2.0,5.0,5.780924735509665,3.7596636491767206,3.9422546277791146,2.8686051173068075,5.743900801769483
5.107216593023383,5.173648373349474,0.0,1.0,0.0,0.0,1.0,1.0,4.0,3.0,3.0,1.8185480379171317,2.007722330908025,4.831359658099123,3.7011161195505573,3.852662784408527
4.1394290887850165,4.288644098502061,0.0,0.0,0.0,1.0,3.0,0.0,2.0,5.0,1.0,3.824504917088056,1.0359920000400877,2.9554809592550466,5.7619956564699795,1.841982594264516
5.245726763588658,5.883972883394678,0.0,0.0,1.0,0.0,3.0,1.0,1.0,2.0,2.0,3.987239129536502,2.289862515562526,1.9722845612426965,2.7689544338648324,3.278529282694919
8.57673797876758,8.827654816275118,0.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,2.0,2.0190823065247603,1.1397217063156055,5.923761146853451,1.8244021048471106,3.0480178856043785
5.9380622063530994,6.236834485346737,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,5.94594889646715,0.9534203554221546,1.106033903172817,0.8250609944028005,4.746019343844197
7.820274849893069,8.252064730656949,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,3.1220018352741934,0.8576282603836873,0.8441497839299257,1.3594412565599914,2.9228584175080963
5.429477385835581,5.794646496020618,0.0,0.0,0.0,1.0,3.0,2.0,0.0,1.0,1.0,3.935082718821019,2.8242852782595835,1.0276740137880938,1.8486214549387094,2.438175936747467
5.31730593450246,6.3900736034574654,1.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,5.343246803342299,1.2816013724627506,2.9897495049011398,1.1516306742314701,2.0498746095493825
5.278782957143072,6.287314257798296,1.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,2.0,1.2508232326156408,5.196289070081756,3.093400453848604,3.9114686040635904,2.6816320831077407
8.96592247355593,9.63084161003092,0.0,1.0,0.0,0.0,3.0,4.0,3.0,1.0,2.0,4.100854568219507,4.7714675751229345,3.939809190454093,2.289427089532211,3.1541717413636827
8.791624652446785,9.737266831936811,0.0,1.0,0.0,0.0,2.0,0.0,4.0,2.0,1.0,3.253883590011161,1.2370673191613122,4.974834927827697,3.1721692790719276,2.191444193125901
6.471423581218032,6.575367294243664,0.0,0.0,1.0,0.0,3.0,1.0,3.0,0.0,4.0,3.592419286664716,1.8576138062378518,4.150398237765409,1.2293400247364172,4.76377728305977
7.829588267329768,8.285273153115746,1.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,4.0,1.806777448882393,3.641648080757855,4.058987020374093,5.842030317987383,4.959187274458775
9.057420635608274,9.245255691707163,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,3.0,1.1166418182656423,3.6115751967845737,1.0580079320105207,2.9598496393699736,3.5247913962225823
6.435389750990556,6.946461537034574,0.0,0.0,0.0,1.0,5.0,3.0,1.0,4.0,5.0,5.698470556735536,3.9792031923098703,1.7614553370747768,4.800244469530719,5.752400232292687
8.139941517567028,8.501101101124974,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,3.1382062148572802,0.7628491674618255,0.944146474735089,1.1414766187712124,4.771103573115227
8.983787901211716,9.082114028057491,0.0,1.0,0.0,0.0,4.0,1.0,2.0,4.0,1.0,4.5679861858921145,2.0086146270685044,2.7363571640663413,4.9080787102333,1.5866015049261446
6.52002787705841,7.672468006604966,0.0,0.0,1.0,0.0,4.0,1.0,1.0,3.0,3.0,4.774829234538581,2.07125231734887,2.8012720501214305,3.994582290841045,4.358997016394225
4.6316025360656194,5.160400396174771,1.0,0.0,0.0,0.0,3.0,1.0,4.0,5.0,1.0,4.187980572291334,1.9341250300027668,4.89307068072514,6.033594874256958,2.099292538621343
6.025702417787666,6.528410767539168,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,2.9264772732417335,2.7653867252126982,1.9075832826336379,3.192022035610802,1.2564711917237592
7.483704698741992,8.313691480981841,0.0,0.0,0.0,1.0,0.0,3.0,2.0,4.0,1.0,1.035189985184472,3.931286026281602,3.2561064194849867,4.727321863323427,1.91297235169808
8.254102191276303,8.788723568668097,0.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,5.0,1.7372579937781876,0.7881333977837495,5.042934637054804,1.979631499595617,5.7583618551837885
4.459052467441608,4.777109212332748,0.0,0.0,0.0,1.0,5.0,2.0,1.0,1.0,4.0,5.783299147888358,2.8003359351416104,1.9344307545171877,1.9640255996190454,4.394667782067733
8.702666108909643,8.949730881829563,0.0,1.0,0.0,0.0,2.0,1.0,5.0,2.0,4.0,2.7805942137349264,1.8340082155475095,5.70197197722144,2.7644869281459763,4.758556720223819
8.264403827217246,8.591182303834545,0.0,1.0,0.0,0.0,3.0,1.0,1.0,4.0,3.0,3.642219178896721,1.7617367305858225,2.1056477206409445,4.737043630828216,3.8621538132832796
7.27461759526024,7.405036642509871,0.0,1.0,0.0,0.0,4.0,0.0,5.0,4.0,2.0,4.542210515802506,0.8494122138248753,5.696754563574181,4.7629937197515115,2.8747962322946363
5.501889454850469,6.468032505356066,0.0,0.0,1.0,0.0,5.0,0.0,4.0,1.0,1.0,6.060059848976683,0.9210118093528851,5.35570131393036,2.312872496306575,2.385145260076609
5.373174048725523,5.591355232130329,0.0,0.0,1.0,0.0,3.0,5.0,1.0,2.0,4.0,3.767677478892604,5.648227040459963,2.2862495434205985,2.9062678508758273,5.037836417819148
5.52559650639623,6.206465639383518,1.0,0.0,0.0,0.0,3.0,5.0,1.0,4.0,1.0,4.2146497119912825,6.124848221797161,2.0568410476200216,5.35781322915686,2.071899186917182
6.495842477610016,7.531960370957277,0.0,0.0,0.0,1.0,4.0,1.0,5.0,4.0,2.0,4.935135884701238,1.8745400849347729,6.189375253145435,4.693916991277881,2.8681036035132124
4.008106021474712,5.18153045367685,0.0,1.0,0.0,0.0,2.0,1.0,4.0,4.0,0.0,3.235400965256492,2.1109263296699545,4.971111819264449,4.939077862297982,1.2860517252406318
5.028740617066378,6.199675199325098,0.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,3.0,1.4526762636274664,4.9035727139271925,3.2354460873775377,2.2847401112453856,4.197617596355968
5.7388585773721275,5.969568079533838,0.0,1.0,0.0,0.0,4.0,1.0,5.0,4.0,3.0,4.840786876109169,1.9029574277615922,5.684927533534194,4.614939088994933,3.6547475904329723
5.313274301725663,5.882997108978044,0.0,1.0,0.0,0.0,5.0,4.0,3.0,2.0,4.0,5.834668975738369,4.984176431449393,4.103954913024066,3.0038752232212773,4.783884853910742
5.883463883590924,6.545489444958678,0.0,1.0,0.0,0.0,1.0,3.0,4.0,2.0,1.0,2.5551735112696545,3.972548806458911,4.811677211017228,2.960661288491065,2.1373260091780266
6.784463327223615,7.221943040247452,0.0,1.0,0.0,0.0,3.0,2.0,0.0,5.0,5.0,4.024664183996242,2.7957514844518485,0.9488247120569994,5.567457671185858,5.93124756097577
4.055721512152589,4.907406013913813,0.0,1.0,0.0,0.0,0.0,5.0,3.0,2.0,5.0,0.9808427665382224,5.808708990233372,3.9154743066302555,2.8115716389365315,5.879766589355245
8.479576654239146,8.65396868514375,1.0,0.0,0.0,0.0,4.0,4.0,1.0,5.0,1.0,4.794358975498539,4.861839736332678,1.8290525426564443,5.774881858095221,2.0699693258258205
7.763281645816862,8.55458920031526,1.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,4.0,1.4420686921025543,3.827033669571203,1.2230037872926136,6.209923190899371,4.842711835487432
9.302158659410326,10.290834317359923,1.0,0.0,0.0,0.0,2.0,0.0,5.0,5.0,4.0,3.2127479756574067,0.8195564075933355,6.187274558900718,6.073064866937538,4.743825240576391
7.356835808210051,7.5169354108379,0.0,1.0,0.0,0.0,1.0,2.0,1.0,5.0,5.0,2.1102534322202566,2.6797570916180367,2.0699740289440545,5.3214838430715785,5.591514096195396
7.507285357927645,8.371685400926836,0.0,0.0,0.0,1.0,3.0,0.0,4.0,1.0,0.0,3.702171563929793,0.9201735563255715,4.863959567858423,1.8981919154850913,0.8661864003323939
8.34044181234036,9.388093588758604,0.0,1.0,0.0,0.0,3.0,0.0,5.0,3.0,2.0,4.216366981829924,0.8132979682966062,6.0775798076396175,4.24692769819718,2.58477798341145
7.2137287155770515,7.465857347071874,1.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,5.0,4.947753574350843,3.0583717136317943,2.9865206784783696,2.860243877381636,6.007581985593819
6.597182088390721,6.65117827387323,0.0,0.0,0.0,1.0,4.0,4.0,3.0,3.0,1.0,4.858345487831541,4.28970943190888,3.7461422722790387,3.7346673532937387,2.13364419532115
9.367258907005223,9.433218475213009,1.0,0.0,0.0,0.0,4.0,2.0,4.0,2.0,5.0,4.574864207684929,2.7112740580316452,4.286938186858792,3.010376579388064,5.575128150851947
8.619237165766961,8.94935582363791,0.0,0.0,0.0,1.0,0.0,4.0,2.0,5.0,5.0,0.9349291676912294,4.770020680093331,2.9741256651152495,5.912275993402681,5.645360526833309
7.9927562337863165,8.023583807629606,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,3.0,1.8000238456474755,1.989399057482911,1.1897118437602714,4.763975120086609,3.9647283484107296
6.052884853961371,6.95504265026569,1.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,5.0,4.154629921200005,5.170872954120886,1.0242149651486707,0.9555264956135354,5.766083797003859
8.687451309151498,8.896849492829045,0.0,0.0,1.0,0.0,3.0,5.0,5.0,3.0,0.0,3.6114119804556517,5.894904257242607,6.0252309414672816,4.070000563329351,1.0395400829019106
8.618908836654347,8.771431973179235,0.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0,3.0,2.0320065365733524,1.0913659424106619,2.5185438993745475,4.823139630113842,3.4129746802414984
4.120028682265192,4.775525802422213,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,1.1255482973581157,2.4437188293651273,1.2817213414465978,4.683320767627136,5.812898050505019
9.232946541147005,9.463366042308543,1.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,2.0,4.012372390812151,3.681108744254418,1.8784090321376814,2.9656902364011195,2.6504691924229773
9.26940414065659,9.805653174897117,0.0,0.0,0.0,1.0,4.0,4.0,2.0,0.0,4.0,5.217251497295294,4.705046834057298,2.714491761393091,1.0607618990383925,4.891845348629787
7.238023371722259,7.7472698029866205,0.0,1.0,0.0,0.0,5.0,2.0,3.0,0.0,4.0,5.762082116074011,2.8700659219752676,4.083263128073914,1.1092091811000917,4.934418119261559
8.055843471738726,8.858347377078502,1.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,1.0,1.2179674266546516,4.929340631755953,3.863372452415388,1.6877784434633565,2.083557575921729
4.698832819585366,5.174407970183231,0.0,1.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,4.868553265996683,0.938722078302992,2.671428307058128,1.063996207088796,4.921909228715163
4.369787990498086,4.632972471951744,0.0,0.0,0.0,1.0,1.0,4.0,2.0,1.0,3.0,1.8625475480475788,5.082211551259366,2.720294677303703,1.8837701054868305,3.726214985712507
7.831579531322907,7.978576965682094,0.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,5.0,4.641344909068217,5.567095050216246,0.8216850764221961,0.9635556803439674,5.5929773698608996
7.046198564207264,7.4755720634099765,1.0,0.0,0.0,0.0,0.0,3.0,4.0,5.0,1.0,0.8818647565014359,3.843573570705962,4.836545789182059,6.03467322139259,2.31338062729047
4.750043115727234,5.805745998480446,0.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,5.0,1.9484987129629396,6.208628028316506,1.4413299358651526,2.1382016143228384,5.788710463859468
7.364464104288937,8.543489630996184,1.0,0.0,0.0,0.0,3.0,2.0,1.0,5.0,1.0,4.336967417202795,3.163781585320146,1.9421273347575438,6.369547078514547,2.054999633414437
5.507883666078932,5.934224435163239,0.0,0.0,0.0,1.0,5.0,1.0,4.0,4.0,1.0,5.8761019966707355,1.615794463659074,5.019319964611759,5.030300105910894,1.8465446308654754
4.387705701037295,4.503888178221958,1.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,2.446351856603112,4.742500686241106,2.7181409091218,2.0609500284084845,1.1129201377318925
7.926739478786244,8.87535580782662,0.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,5.0,1.146939181235783,2.8645615369264283,4.765136149891552,0.9278404987411065,5.740894955849616
9.447778281003703,9.67011050140395,0.0,1.0,0.0,0.0,3.0,4.0,5.0,2.0,0.0,3.768076236529511,4.926166003113996,5.71274257495265,2.7672272525440635,1.2866601908534179
9.193465690123887,10.309663933558946,1.0,0.0,0.0,0.0,5.0,2.0,4.0,1.0,2.0,6.3847928205735425,3.4354478006907363,5.112078281774985,2.070667153332097,3.3324345931520156
7.170840615328395,8.145008677349459,1.0,0.0,0.0,0.0,2.0,5.0,0.0,4.0,3.0,3.6765165400677655,6.215133970888749,1.3094818703715279,5.536314977437246,4.246984040482118
4.954228276952621,5.853406703123543,0.0,1.0,0.0,0.0,3.0,4.0,5.0,0.0,5.0,3.9297378781248944,4.994916106126433,5.688174554784079,1.2896131748075879,6.27519795033571
4.214159091782161,4.713088852969743,0.0,0.0,1.0,0.0,2.0,4.0,1.0,3.0,3.0,3.0268138322249687,5.286463497320722,1.8564067030352134,3.7930400766453647,3.6923976308454103
4.083108763179613,4.124266244743587,0.0,0.0,1.0,0.0,5.0,0.0,4.0,4.0,0.0,5.53758384591547,1.2131734483927152,4.91958440540174,4.346701105290734,0.8171679654641038
4.76721623358623,5.0558541358024085,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.7969897926305571,2.7652634806165275,1.8823661442629267,0.9785449761347174,1.9012538278167157
6.979376468255023,7.004620751207585,0.0,0.0,1.0,0.0,5.0,2.0,3.0,1.0,3.0,5.271340262906405,2.9666729385409805,3.7691202818933514,1.7234079600325947,3.723304408477416
9.474906339052204,10.363517764514187,1.0,0.0,0.0,0.0,5.0,0.0,5.0,3.0,5.0,6.085228686301814,1.4198974225954133,6.059016225895133,3.9842607117778797,6.402746660947004
5.9735676626792635,6.490210647774908,1.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0,1.2935238612590734,5.789749658256183,3.0891653675689383,1.1813752240492845,3.1624842437579397
8.959757157004258,10.09786734365405,0.0,0.0,0.0,1.0,2.0,0.0,3.0,5.0,1.0,3.0947147959434917,1.3322621589241859,4.178438214700164,6.228855361701885,2.031005636699463
6.23742640523448,6.878891858941727,0.0,0.0,1.0,0.0,5.0,1.0,4.0,0.0,0.0,5.647818795110311,2.000940687030552,5.222300264757315,0.7612007301851056,0.8113722041635796
7.996690456386778,8.924098556498581,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,0.0,4.934930580967537,1.8466315701380103,2.1292306819506117,0.9518998500932068,1.2231513601598494
4.768081901159721,5.483453080619597,0.0,0.0,0.0,1.0,3.0,0.0,3.0,5.0,1.0,4.2470130998126745,1.0284468923418546,3.605395295837145,5.883426659025071,1.9076676490204834
4.9967818639111306,5.062461112221113,0.0,0.0,1.0,0.0,2.0,3.0,1.0,5.0,4.0,2.925726797407901,3.5820489783373537,2.1393009977855453,5.833977064871829,5.000498850461446
6.2971684769934715,6.661031933055781,0.0,1.0,0.0,0.0,5.0,4.0,0.0,4.0,5.0,6.112960162046802,4.697610047878034,1.1308819335795433,4.767050228537834,5.538915920067857
7.6744682511385545,8.13863694160081,0.0,0.0,0.0,1.0,0.0,2.0,4.0,2.0,5.0,1.2158511632123885,3.1307538934332158,4.446444758272507,3.043534863623626,5.7881414772617905
5.42634193524402,6.588919563937385,0.0,1.0,0.0,0.0,1.0,3.0,1.0,5.0,3.0,1.8838317672326301,4.444306612238754,2.179714576738955,6.160784702003181,4.258311155211386
8.784429991341707,9.707761086647574,0.0,1.0,0.0,0.0,4.0,2.0,3.0,2.0,0.0,4.811856977125801,2.628625085610895,4.106394698474362,3.0642912803682614,1.189639327318498
5.313379162598466,5.701153423333766,0.0,0.0,1.0,0.0,3.0,1.0,5.0,1.0,3.0,3.767750271812826,1.9582492931002091,5.789839060472258,2.2643104533777496,4.045864196984068
8.521989377490328,8.823419783015689,0.0,0.0,0.0,1.0,3.0,2.0,5.0,1.0,2.0,3.7918392948129527,2.73546549043879,6.02349124040395,1.6817487212030797,3.0612732073784112
6.732217723725432,7.574016645483631,1.0,0.0,0.0,0.0,1.0,2.0,5.0,2.0,2.0,2.209208435409284,2.9053170885527857,5.885352285134188,3.0533356424852496,2.715701700714626
9.484808449469813,9.634915141273497,0.0,0.0,1.0,0.0,5.0,4.0,4.0,1.0,1.0,5.853861731847979,4.809684400847479,4.834379035798658,2.122818993895029,1.9971650993893373
9.336414103493315,9.382989640867477,0.0,0.0,1.0,0.0,1.0,4.0,4.0,5.0,0.0,2.3065226562119756,4.805873591265524,4.887094994860536,5.373394165342476,1.2792834375839086
5.050096217894039,5.2769894024280575,1.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,1.0,5.166654329084263,0.9072170118189475,2.5859725737697787,2.989100628296176,1.8646398902783394
8.730768313421892,9.571185780061775,0.0,1.0,0.0,0.0,0.0,5.0,4.0,3.0,3.0,0.9801377560646287,5.913114245688404,5.123875283029407,3.9472807967867287,4.179593546530986
8.926211276903283,9.459587250476632,0.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,1.0,4.64719330115157,3.162690436627168,1.9672232218006378,1.237752224411788,1.8708715919384364
5.070431101876796,5.651486869093966,0.0,0.0,1.0,0.0,0.0,5.0,3.0,5.0,0.0,1.0630199119448145,5.7718663339707215,4.509655730458017,6.032258228619449,1.4100307938390864
5.021531896028521,5.919418463445601,0.0,0.0,0.0,1.0,1.0,4.0,5.0,3.0,0.0,1.7690653832217564,5.076707980226988,6.030484131803172,4.0639574136816945,0.9537488195642199
7.587233427500099,8.246527625973256,1.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,5.0,4.189236117908981,3.8832634028949746,4.707074544860685,1.2462177304070812,5.664491476920625
9.228339308156558,10.03286050871286,0.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,5.0,2.059032789456767,2.05034648260656,4.980754802167586,4.847622368762096,5.763594569022832
8.710954730613597,9.068735158145463,0.0,1.0,0.0,0.0,3.0,1.0,3.0,3.0,0.0,4.059238369978062,2.025305200684617,4.150366761310486,3.845677180952962,1.0505542941729282
5.982347549278174,6.972509400071877,0.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,0.0,3.5656643768318133,3.9691676688041606,2.7274771748449416,2.092783088451535,1.0189638454303571
4.503701403296488,5.580578185282391,1.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,4.0,3.172356731785528,4.276453227966853,6.022370685185101,1.2584425331565303,5.4030445446299415
8.983478832646933,9.623744152911227,1.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,4.0,4.083115398354286,1.0941013471096823,0.645757602757777,5.119543125767729,4.7036960957617735
4.39153756653126,5.0055865030689,1.0,0.0,0.0,0.0,3.0,3.0,4.0,5.0,2.0,4.2659520836055265,3.747253821595457,4.670950171584482,5.89617559747381,2.7397067773574584
8.91754562023524,9.715232666128255,1.0,0.0,0.0,0.0,5.0,3.0,1.0,4.0,0.0,6.431387522968183,4.154439084926868,1.8881752442635562,5.206970370978033,0.7967061815198692
8.146274454904521,8.944601858388815,1.0,0.0,0.0,0.0,5.0,1.0,0.0,5.0,1.0,6.52241199219698,2.084914062242338,0.935023137080846,6.184667156243665,1.744267207249645
8.835150691591906,9.122934634239815,0.0,0.0,1.0,0.0,2.0,5.0,4.0,1.0,4.0,2.7316518120699125,5.48896902976172,4.809544276263868,1.884294210035936,4.6211181922136175
6.691837300037273,7.208253138883913,0.0,0.0,1.0,0.0,3.0,1.0,4.0,4.0,5.0,3.8941623198609614,2.1439149903346477,4.6956155637102945,4.698168108198779,6.003720854650534
6.606789021445798,7.381051312459395,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,4.0,6.228462229184187,1.1688528286917228,1.9444413187246006,0.9669628630635945,4.770511864155565
4.579400164647333,5.716313762319085,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,0.7367501095283834,1.1978262966396631,4.318797662430221,2.9765128170692963,4.676761365311688
4.030371644179813,4.74346183695013,1.0,0.0,0.0,0.0,2.0,5.0,4.0,5.0,3.0,3.3993889268816178,5.94940161978901,4.95484840470651,6.075262317348647,3.8906415548906286
5.355211182815087,6.232711890031937,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,2.3322324877818215,2.8026139859793098,2.941356955047542,3.3716294836668665,0.8536129955451264
4.133737815372996,5.053570594838948,0.0,0.0,0.0,1.0,4.0,2.0,1.0,4.0,0.0,4.998951286954504,2.971657402901093,2.285884345757419,4.853733455414465,1.2046915509243408
6.38409728015599,6.538940970823299,0.0,0.0,1.0,0.0,1.0,3.0,5.0,3.0,2.0,1.7221389450764564,3.7342259290555364,5.857860224800275,3.612549655117712,2.8436127500881168
9.445296175573448,10.505224497284917,0.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,2.939864392656462,1.9481413519237452,3.2947490370195007,2.971474109032004,3.2283668173786135
7.1767635123463664,7.239498436268878,0.0,0.0,1.0,0.0,2.0,4.0,4.0,3.0,1.0,2.8448009792487605,4.8233815367347965,4.9644305970249585,3.6876134379764123,1.9904258100174046
8.058433041826728,9.199072426972018,0.0,0.0,0.0,1.0,4.0,0.0,3.0,3.0,0.0,5.331587296074396,1.161872741913618,3.9618302236841614,4.249467734254709,0.9203432032341479
8.546890478578181,9.676425193266338,1.0,0.0,0.0,0.0,1.0,3.0,5.0,5.0,3.0,2.217072340308648,4.3368204961418275,6.449877746661677,6.384113497036372,4.199037958038078
9.201339808501553,9.674368402021443,0.0,0.0,0.0,1.0,3.0,5.0,4.0,5.0,3.0,4.1442684547739965,5.8380163625816515,4.777551559117383,5.726211865108914,3.688701066173019
